structure,type,seas_adj,date,value
ks_i32_unemp_exp_q,index,csa,2014-01-01,39.89579026600849
ks_i32_unemp_exp_q,index,csa,2014-04-01,30.385166503444363
ks_i32_unemp_exp_q,index,csa,2014-07-01,33.58759413610944
ks_i32_unemp_exp_q,index,csa,2014-10-01,50.95893719730869
ks_i32_unemp_exp_q,index,csa,2015-01-01,52.21982608511824
ks_i32_unemp_exp_q,index,csa,2015-04-01,50.91346845983819
ks_i32_unemp_exp_q,index,csa,2015-07-01,64.87295763610466
ks_i32_unemp_exp_q,index,csa,2015-10-01,73.63496309914106
ks_i32_unemp_exp_q,index,csa,2016-01-01,68.24663162385306
ks_i32_unemp_exp_q,index,csa,2016-04-01,70.03978050395845
ks_i32_unemp_exp_q,index,csa,2016-07-01,60.85233907940363
ks_i32_unemp_exp_q,index,csa,2016-10-01,58.09614065052973
ks_i32_unemp_exp_q,index,csa,2017-01-01,48.31940063109332
ks_i32_unemp_exp_q,index,csa,2017-04-01,48.56373802791598
ks_i32_unemp_exp_q,index,csa,2017-07-01,41.220654992791424
ks_i32_unemp_exp_q,index,csa,2017-10-01,39.46892488898519
ks_i32_unemp_exp_q,index,csa,2018-01-01,26.077007557703062
ks_i32_unemp_exp_q,index,csa,2018-04-01,27.72562630372831
ks_i32_unemp_exp_q,index,csa,2018-07-01,35.13541996383633
ks_i32_unemp_exp_q,index,csa,2018-10-01,38.45453011561612
ks_i32_unemp_exp_q,index,csa,2019-01-01,31.75932846190138
ks_i32_unemp_exp_q,index,csa,2019-04-01,30.869052355702216
ks_i32_unemp_exp_q,index,csa,2019-07-01,38.724311835260025
ks_i32_unemp_exp_q,index,csa,2019-10-01,48.55174222644649
ks_i32_unemp_exp_q,index,csa,2020-01-01,33.09685796622868
ks_i32_unemp_exp_q,index,csa,2020-04-01,127.91735626153422
ks_i32_unemp_exp_q,index,csa,2020-07-01,111.5676397414951
ks_i32_unemp_exp_q,index,csa,2020-10-01,111.77204895856964
ks_i32_unemp_exp_q,index,csa,2021-01-01,114.9156358314267
ks_i32_unemp_exp_q,index,csa,2021-04-01,90.28816990982817
ks_i32_unemp_exp_q,index,csa,2021-07-01,28.805972308922478
ks_i32_unemp_exp_q,index,csa,2021-10-01,23.689586837975316
ks_i32_unemp_exp_q,index,csa,2022-01-01,29.476062055364164
ks_i32_unemp_exp_q,index,csa,2022-04-01,30.679212801618604
ks_i32_unemp_exp_q,index,csa,2022-07-01,27.29219041052823
ks_i32_unemp_exp_q,index,csa,2022-10-01,39.52183350630666
ks_i32_unemp_exp_q,index,csa,2023-01-01,6.8951557725366595
ks_i32_unemp_exp_q,index,csa,2023-04-01,22.342228056406007
ks_i32_unemp_exp_q,index,csa,2023-07-01,5.9640229282008805
ks_i32_unemp_exp_q,index,csa,2023-10-01,32.486413341319775
ks_i32_unemp_exp_q,index,csa,2024-01-01,22.122510965903718
ks_i32_unemp_exp_q,index,csa,2024-04-01,28.010217027918678
ks_i32_unemp_exp_q,index,csa,2024-07-01,28.320197292897998
ks_i32_unemp_exp_q,index,csa,2024-10-01,37.58788914440681
ks_i32_unemp_exp_q,index,csa,2025-01-01,38.01996932044873
ks_i32_unemp_exp_q,index,csa,2025-04-01,52.834292837178985
ks_i41_fin_pos_hist_q,index,csa,1972-10-01,10.7619076122111
ks_i41_fin_pos_hist_q,index,csa,1973-01-01,15.4368770617942
ks_i41_fin_pos_hist_q,index,csa,1973-04-01,12.4619529499649
ks_i41_fin_pos_hist_q,index,csa,1973-07-01,5.13495917856758
ks_i41_fin_pos_hist_q,index,csa,1973-10-01,-1.70281765420074
ks_i41_fin_pos_hist_q,index,csa,1974-01-01,-1.38144390083997
ks_i41_fin_pos_hist_q,index,csa,1974-04-01,-10.1845971662875
ks_i41_fin_pos_hist_q,index,csa,1974-07-01,-15.77612050692
ks_i41_fin_pos_hist_q,index,csa,1974-10-01,-13.593203927446
ks_i41_fin_pos_hist_q,index,csa,1975-01-01,-14.1856211381269
ks_i41_fin_pos_hist_q,index,csa,1975-04-01,-14.2774035597808
ks_i41_fin_pos_hist_q,index,csa,1975-07-01,-17.6521795459752
ks_i41_fin_pos_hist_q,index,csa,1975-10-01,-17.3246859480426
ks_i41_fin_pos_hist_q,index,csa,1976-01-01,-31.5563181396776
ks_i41_fin_pos_hist_q,index,csa,1976-04-01,-29.5028688325899
ks_i41_fin_pos_hist_q,index,csa,1976-07-01,-19.5067943394718
ks_i41_fin_pos_hist_q,index,csa,1976-10-01,-17.5098293040308
ks_i41_fin_pos_hist_q,index,csa,1977-01-01,-25.197902907096
ks_i41_fin_pos_hist_q,index,csa,1977-04-01,-12.5651399998409
ks_i41_fin_pos_hist_q,index,csa,1977-07-01,-11.4559402187085
ks_i41_fin_pos_hist_q,index,csa,1977-10-01,-16.1537366689769
ks_i41_fin_pos_hist_q,index,csa,1978-01-01,-14.3134269319286
ks_i41_fin_pos_hist_q,index,csa,1978-04-01,-11.8463325087301
ks_i41_fin_pos_hist_q,index,csa,1978-07-01,-4.38483845004081
ks_i41_fin_pos_hist_q,index,csa,1978-10-01,-13.6036692413024
ks_i41_fin_pos_hist_q,index,csa,1979-01-01,-6.59838391815739
ks_i41_fin_pos_hist_q,index,csa,1979-04-01,-11.2764191311196
ks_i41_fin_pos_hist_q,index,csa,1979-07-01,-12.4710613548453
ks_i41_fin_pos_hist_q,index,csa,1979-10-01,-6.30172127372457
ks_i41_fin_pos_hist_q,index,csa,1980-01-01,-7.43415758301237
ks_i41_fin_pos_hist_q,index,csa,1980-04-01,-0.495304359422697
ks_i41_fin_pos_hist_q,index,csa,1980-07-01,-1.49804377408015
ks_i41_fin_pos_hist_q,index,csa,1980-10-01,-3.97901805556792
ks_i41_fin_pos_hist_q,index,csa,1981-01-01,-9.034834957261
ks_i41_fin_pos_hist_q,index,csa,1981-04-01,-23.1841624746759
ks_i41_fin_pos_hist_q,index,csa,1981-07-01,-19.6070346383826
ks_i41_fin_pos_hist_q,index,csa,1981-10-01,-29.1994155697151
ks_i41_fin_pos_hist_q,index,csa,1982-01-01,-22.1065453380767
ks_i41_fin_pos_hist_q,index,csa,1982-04-01,-16.9485895408773
ks_i41_fin_pos_hist_q,index,csa,1982-07-01,-18.1251525546684
ks_i41_fin_pos_hist_q,index,csa,1982-10-01,-22.0965860382685
ks_i41_fin_pos_hist_q,index,csa,1983-01-01,-20.5216963003295
ks_i41_fin_pos_hist_q,index,csa,1983-04-01,-16.9607582213732
ks_i41_fin_pos_hist_q,index,csa,1983-07-01,-20.1469418810015
ks_i41_fin_pos_hist_q,index,csa,1983-10-01,-19.7788828910558
ks_i41_fin_pos_hist_q,index,csa,1984-01-01,-17.7425221464328
ks_i41_fin_pos_hist_q,index,csa,1984-04-01,-17.9187722373278
ks_i41_fin_pos_hist_q,index,csa,1984-07-01,-12.8493989869973
ks_i41_fin_pos_hist_q,index,csa,1984-10-01,-15.924999253464
ks_i41_fin_pos_hist_q,index,csa,1985-01-01,-10.768284371561
ks_i41_fin_pos_hist_q,index,csa,1985-04-01,-18.4659104583262
ks_i41_fin_pos_hist_q,index,csa,1985-07-01,-12.742755864774
ks_i41_fin_pos_hist_q,index,csa,1985-10-01,-9.13141474303087
ks_i41_fin_pos_hist_q,index,csa,1986-01-01,-2.43889792148297
ks_i41_fin_pos_hist_q,index,csa,1986-04-01,-2.58602489284773
ks_i41_fin_pos_hist_q,index,csa,1986-07-01,-11.3545468994533
ks_i41_fin_pos_hist_q,index,csa,1986-10-01,-2.80663421471882
ks_i41_fin_pos_hist_q,index,csa,1987-01-01,-8.0389656906266
ks_i41_fin_pos_hist_q,index,csa,1987-04-01,-1.38005126294844
ks_i41_fin_pos_hist_q,index,csa,1987-07-01,-3.36151778793112
ks_i41_fin_pos_hist_q,index,csa,1987-10-01,-4.86831629860083
ks_i41_fin_pos_hist_q,index,csa,1988-01-01,-6.98703621296978
ks_i41_fin_pos_hist_q,index,csa,1988-04-01,-1.60457275919985
ks_i41_fin_pos_hist_q,index,csa,1988-07-01,-2.20571159974433
ks_i41_fin_pos_hist_q,index,csa,1988-10-01,-2.47747864619846
ks_i41_fin_pos_hist_q,index,csa,1989-01-01,1.27262089663567
ks_i41_fin_pos_hist_q,index,csa,1989-04-01,1.13579177227697
ks_i41_fin_pos_hist_q,index,csa,1989-07-01,-10.2530886977517
ks_i41_fin_pos_hist_q,index,csa,1989-10-01,-10.415826376412
ks_i41_fin_pos_hist_q,index,csa,1990-01-01,-12.5032348157268
ks_i41_fin_pos_hist_q,index,csa,1990-04-01,-16.691432551663
ks_i41_fin_pos_hist_q,index,csa,1990-07-01,-14.5732941882805
ks_i41_fin_pos_hist_q,index,csa,1990-10-01,-31.8289833264837
ks_i41_fin_pos_hist_q,index,csa,1991-01-01,-29.6449262166494
ks_i41_fin_pos_hist_q,index,csa,1991-04-01,-32.6499252584453
ks_i41_fin_pos_hist_q,index,csa,1991-07-01,-24.7777745582839
ks_i41_fin_pos_hist_q,index,csa,1991-10-01,-36.4031936995514
ks_i41_fin_pos_hist_q,index,csa,1992-01-01,-39.1490855712668
ks_i41_fin_pos_hist_q,index,csa,1992-04-01,-38.0770923304604
ks_i41_fin_pos_hist_q,index,csa,1992-07-01,-40.4932251085594
ks_i41_fin_pos_hist_q,index,csa,1992-10-01,-37.5812677459746
ks_i41_fin_pos_hist_q,index,csa,1993-01-01,-38.1472472567879
ks_i41_fin_pos_hist_q,index,csa,1993-04-01,-43.3317516871924
ks_i41_fin_pos_hist_q,index,csa,1993-07-01,-47.5759378815075
ks_i41_fin_pos_hist_q,index,csa,1993-10-01,-38.6767205565364
ks_i41_fin_pos_hist_q,index,csa,1994-01-01,-37.0445113949498
ks_i41_fin_pos_hist_q,index,csa,1994-04-01,-37.1311202950139
ks_i41_fin_pos_hist_q,index,csa,1994-07-01,-34.9040916775741
ks_i41_fin_pos_hist_q,index,csa,1994-10-01,-33.6243615454389
ks_i41_fin_pos_hist_q,index,csa,1995-01-01,-36.1403130199261
ks_i41_fin_pos_hist_q,index,csa,1995-04-01,-33.4884027454396
ks_i41_fin_pos_hist_q,index,csa,1995-07-01,-28.5013634152097
ks_i41_fin_pos_hist_q,index,csa,1995-10-01,-33.2777626587608
ks_i41_fin_pos_hist_q,index,csa,1996-01-01,-40.6091363889036
ks_i41_fin_pos_hist_q,index,csa,1996-04-01,-41.1534237964008
ks_i41_fin_pos_hist_q,index,csa,1996-07-01,-36.5512093218783
ks_i41_fin_pos_hist_q,index,csa,1996-10-01,-32.1979010549379
ks_i41_fin_pos_hist_q,index,csa,1997-01-01,-32.3368805868955
ks_i41_fin_pos_hist_q,index,csa,1997-04-01,-30.5919991615315
ks_i41_fin_pos_hist_q,index,csa,1997-07-01,-28.0007291494322
ks_i41_fin_pos_hist_q,index,csa,1997-10-01,-29.2672308612803
ks_i41_fin_pos_hist_q,index,csa,1998-01-01,-26.8858393124123
ks_i41_fin_pos_hist_q,index,csa,1998-04-01,-25.6156256845889
ks_i41_fin_pos_hist_q,index,csa,1998-07-01,-24.192673462633
ks_i41_fin_pos_hist_q,index,csa,1998-10-01,-16.48685970995
ks_i41_fin_pos_hist_q,index,csa,1999-01-01,-21.4360588103822
ks_i41_fin_pos_hist_q,index,csa,1999-04-01,-21.8148001477187
ks_i41_fin_pos_hist_q,index,csa,1999-07-01,-17.6310728745583
ks_i41_fin_pos_hist_q,index,csa,1999-10-01,-17.7462467512199
ks_i41_fin_pos_hist_q,index,csa,2000-01-01,-12.1964356289119
ks_i41_fin_pos_hist_q,index,csa,2000-04-01,-14.3564159868527
ks_i41_fin_pos_hist_q,index,csa,2000-07-01,-13.0041632229641
ks_i41_fin_pos_hist_q,index,csa,2000-10-01,-10.8186377021038
ks_i41_fin_pos_hist_q,index,csa,2001-01-01,-6.41292264848892
ks_i41_fin_pos_hist_q,index,csa,2001-04-01,-9.33189280946474
ks_i41_fin_pos_hist_q,index,csa,2001-07-01,-11.054848748313301
ks_i41_fin_pos_hist_q,index,csa,2001-10-01,-12.3196591894787
ks_i41_fin_pos_hist_q,index,csa,2002-01-01,-14.2783806051756
ks_i41_fin_pos_hist_q,index,csa,2002-04-01,-16.5912638176757
ks_i41_fin_pos_hist_q,index,csa,2002-07-01,-24.5006579957398
ks_i41_fin_pos_hist_q,index,csa,2002-10-01,-28.3649436130634
ks_i41_fin_pos_hist_q,index,csa,2003-01-01,-18.2184299587103
ks_i41_fin_pos_hist_q,index,csa,2003-04-01,-27.1047872272478
ks_i41_fin_pos_hist_q,index,csa,2003-07-01,-30.4174145212288
ks_i41_fin_pos_hist_q,index,csa,2003-10-01,-28.6820130737626
ks_i41_fin_pos_hist_q,index,csa,2004-01-01,-32.6256995718454
ks_i41_fin_pos_hist_q,index,csa,2004-04-01,-33.7143347710913
ks_i41_fin_pos_hist_q,index,csa,2004-07-01,-31.4083254955786
ks_i41_fin_pos_hist_q,index,csa,2004-10-01,-22.3758681124154
ks_i41_fin_pos_hist_q,index,csa,2005-01-01,-25.0767033861202
ks_i41_fin_pos_hist_q,index,csa,2005-04-01,-24.1601893444691
ks_i41_fin_pos_hist_q,index,csa,2005-07-01,-23.7181578482058
ks_i41_fin_pos_hist_q,index,csa,2005-10-01,-25.2810013067331
ks_i41_fin_pos_hist_q,index,csa,2006-01-01,-17.9255347121535
ks_i41_fin_pos_hist_q,index,csa,2006-04-01,-16.3986890832378
ks_i41_fin_pos_hist_q,index,csa,2006-07-01,-18.3608430225366
ks_i41_fin_pos_hist_q,index,csa,2006-10-01,-18.9579516504573
ks_i41_fin_pos_hist_q,index,csa,2007-01-01,-15.8767873247086
ks_i41_fin_pos_hist_q,index,csa,2007-04-01,-13.624672472762
ks_i41_fin_pos_hist_q,index,csa,2007-07-01,-15.5766055167689
ks_i41_fin_pos_hist_q,index,csa,2007-10-01,-14.2912576353042
ks_i41_fin_pos_hist_q,index,csa,2008-01-01,-11.8872914737673
ks_i41_fin_pos_hist_q,index,csa,2008-04-01,-18.3448918441113
ks_i41_fin_pos_hist_q,index,csa,2008-07-01,-28.9685446576933
ks_i41_fin_pos_hist_q,index,csa,2008-10-01,-25.7894727636826
ks_i41_fin_pos_hist_q,index,csa,2009-01-01,-23.2269025102165
ks_i41_fin_pos_hist_q,index,csa,2009-04-01,-25.3604289267426
ks_i41_fin_pos_hist_q,index,csa,2009-07-01,-27.6013218141855
ks_i41_fin_pos_hist_q,index,csa,2009-10-01,-25.3112518861071
ks_i41_fin_pos_hist_q,index,csa,2010-01-01,-30.1682591704631
ks_i41_fin_pos_hist_q,index,csa,2010-04-01,-27.5093090123646
ks_i41_fin_pos_hist_q,index,csa,2010-07-01,-22.0325413459203
ks_i41_fin_pos_hist_q,index,csa,2010-10-01,-23.2845337786787
ks_i41_fin_pos_hist_q,index,csa,2011-01-01,-22.0381329167299
ks_i41_fin_pos_hist_q,index,csa,2011-04-01,-18.3412127395409
ks_i41_fin_pos_hist_q,index,csa,2011-07-01,-23.579974345297
ks_i41_fin_pos_hist_q,index,csa,2011-10-01,-20.5436747348636
ks_i41_fin_pos_hist_q,index,csa,2012-01-01,-25.9828052358022
ks_i41_fin_pos_hist_q,index,csa,2012-04-01,-23.6587894532212
ks_i41_fin_pos_hist_q,index,csa,2012-07-01,-23.242890504888
ks_i41_fin_pos_hist_q,index,csa,2012-10-01,-19.3431145797643
ks_i41_fin_pos_hist_q,index,csa,2013-01-01,-17.0840110132477
ks_i41_fin_pos_hist_q,index,csa,2013-04-01,-24.7057788105447
ks_i41_fin_pos_hist_q,index,csa,2013-07-01,-19.4537689020171
ks_i41_fin_pos_hist_q,index,csa,2013-10-01,-17.1634080216368
ks_i41_fin_pos_hist_q,index,csa,2014-01-01,-23.8366522947822
ks_i41_fin_pos_hist_q,index,csa,2014-04-01,-19.8332469080942
ks_i41_fin_pos_hist_q,index,csa,2014-07-01,-18.1472900374599
ks_i41_fin_pos_hist_q,index,csa,2014-10-01,-18.0617033803583
ks_i41_fin_pos_hist_q,index,csa,2015-01-01,-21.2760608439198
ks_i41_fin_pos_hist_q,index,csa,2015-04-01,-18.3522618737663
ks_i41_fin_pos_hist_q,index,csa,2015-07-01,-23.0425143194357
ks_i41_fin_pos_hist_q,index,csa,2015-10-01,-21.3730410907629
ks_i41_fin_pos_hist_q,index,csa,2016-01-01,-21.005324269606
ks_i41_fin_pos_hist_q,index,csa,2016-04-01,-20.3936000343956
ks_i41_fin_pos_hist_q,index,csa,2016-07-01,-24.9827300610437
ks_i41_fin_pos_hist_q,index,csa,2016-10-01,-23.4137176067114
ks_i41_fin_pos_hist_q,index,csa,2017-01-01,-26.4418143162149
ks_i41_fin_pos_hist_q,index,csa,2017-04-01,-27.4330047417552
ks_i41_fin_pos_hist_q,index,csa,2017-07-01,-22.8606463162734
ks_i41_fin_pos_hist_q,index,csa,2017-10-01,-25.068965249648
ks_i41_fin_pos_hist_q,index,csa,2018-01-01,-35.1192620599322
ks_i41_fin_pos_hist_q,index,csa,2018-04-01,-32.1207433395092
ks_i41_fin_pos_hist_q,index,csa,2018-07-01,-30.3111432737584
ks_i41_fin_pos_hist_q,index,csa,2018-10-01,-29.1293324591963
ks_i41_fin_pos_hist_q,index,csa,2019-01-01,-29.5290593252773
ks_i41_fin_pos_hist_q,index,csa,2019-04-01,-28.5479015880623
ks_i41_fin_pos_hist_q,index,csa,2019-07-01,-26.2542617948198
ks_i41_fin_pos_hist_q,index,csa,2019-10-01,-24.1630218552852
ks_i41_fin_pos_hist_q,index,csa,2020-01-01,-27.6201756374069
ks_i41_fin_pos_hist_q,index,csa,2020-04-01,-20.5157145911356
ks_i41_fin_pos_hist_q,index,csa,2020-07-01,-23.3253637113341
ks_i41_fin_pos_hist_q,index,csa,2020-10-01,-28.1193490977712
ks_i41_fin_pos_hist_q,index,csa,2021-01-01,-25.8300060547206
ks_i41_fin_pos_hist_q,index,csa,2021-04-01,-25.2346551692818
ks_i41_fin_pos_hist_q,index,csa,2021-07-01,-21.1893603238856
ks_i41_fin_pos_hist_q,index,csa,2021-10-01,-23.4145888211232
ks_i41_fin_pos_hist_q,index,csa,2022-01-01,-22.9839374660475
ks_i41_fin_pos_hist_q,index,csa,2022-04-01,-35.3139667456336
ks_i41_fin_pos_hist_q,index,csa,2022-07-01,-48.4046979993857
ks_i41_fin_pos_hist_q,index,csa,2022-10-01,-53.0348780010121
ks_i41_fin_pos_hist_q,index,csa,2023-01-01,-52.5106823552558
ks_i41_fin_pos_hist_q,index,csa,2023-04-01,-54.8654954621018
ks_i41_fin_pos_hist_q,index,csa,2023-07-01,-51.4270277438853
ks_i41_fin_pos_hist_q,index,csa,2023-10-01,-64.2331855023537
ks_i41_fin_pos_hist_q,index,csa,2024-01-01,-62.0713653290545
ks_i41_fin_pos_hist_q,index,csa,2024-04-01,-59.0117075391043
ks_i41_fin_pos_hist_q,index,csa,2024-07-01,-50.3771777296425
ks_i41_fin_pos_hist_q,index,csa,2024-10-01,-50.3806252495986
ks_i41_fin_pos_hist_q,index,csa,2025-01-01,-47.5951423942643
ks_i41_fin_pos_hist_q,index,csa,2025-04-01,-43.4714427311177
ks_i42_fin_pos_exp_q,index,csa,1972-10-01,17.9157322670867
ks_i42_fin_pos_exp_q,index,csa,1973-01-01,4.27402523355264
ks_i42_fin_pos_exp_q,index,csa,1973-04-01,3.92736759324171
ks_i42_fin_pos_exp_q,index,csa,1973-07-01,-1.54387507825228
ks_i42_fin_pos_exp_q,index,csa,1973-10-01,-6.06635341305712
ks_i42_fin_pos_exp_q,index,csa,1974-01-01,-1.3946308871649
ks_i42_fin_pos_exp_q,index,csa,1974-04-01,-10.2315965936566
ks_i42_fin_pos_exp_q,index,csa,1974-07-01,-14.4560341427725
ks_i42_fin_pos_exp_q,index,csa,1974-10-01,-9.1602302506464
ks_i42_fin_pos_exp_q,index,csa,1975-01-01,-17.5684542647137
ks_i42_fin_pos_exp_q,index,csa,1975-04-01,-11.7696246632085
ks_i42_fin_pos_exp_q,index,csa,1975-07-01,-18.4475740176226
ks_i42_fin_pos_exp_q,index,csa,1975-10-01,-14.3230337494982
ks_i42_fin_pos_exp_q,index,csa,1976-01-01,-18.6024553936764
ks_i42_fin_pos_exp_q,index,csa,1976-04-01,-6.76362438186485
ks_i42_fin_pos_exp_q,index,csa,1976-07-01,-6.22724085597035
ks_i42_fin_pos_exp_q,index,csa,1976-10-01,-7.38162709168599
ks_i42_fin_pos_exp_q,index,csa,1977-01-01,-19.3135781270286
ks_i42_fin_pos_exp_q,index,csa,1977-04-01,-8.79019939776846
ks_i42_fin_pos_exp_q,index,csa,1977-07-01,-4.51728774001676
ks_i42_fin_pos_exp_q,index,csa,1977-10-01,-10.2237513593382
ks_i42_fin_pos_exp_q,index,csa,1978-01-01,-4.45660433521007
ks_i42_fin_pos_exp_q,index,csa,1978-04-01,-8.64685588940181
ks_i42_fin_pos_exp_q,index,csa,1978-07-01,-3.79951087991058
ks_i42_fin_pos_exp_q,index,csa,1978-10-01,-7.09869238972707
ks_i42_fin_pos_exp_q,index,csa,1979-01-01,-4.28631947269496
ks_i42_fin_pos_exp_q,index,csa,1979-04-01,-2.30850530087933
ks_i42_fin_pos_exp_q,index,csa,1979-07-01,-1.65808832696051
ks_i42_fin_pos_exp_q,index,csa,1979-10-01,-6.81547350401761
ks_i42_fin_pos_exp_q,index,csa,1980-01-01,-2.59924369286128
ks_i42_fin_pos_exp_q,index,csa,1980-04-01,-6.41076457375003
ks_i42_fin_pos_exp_q,index,csa,1980-07-01,0.177123332940453
ks_i42_fin_pos_exp_q,index,csa,1980-10-01,-2.20660479790271
ks_i42_fin_pos_exp_q,index,csa,1981-01-01,-9.16222781931688
ks_i42_fin_pos_exp_q,index,csa,1981-04-01,-16.3528268902065
ks_i42_fin_pos_exp_q,index,csa,1981-07-01,-15.144188023351
ks_i42_fin_pos_exp_q,index,csa,1981-10-01,-18.0424663502751
ks_i42_fin_pos_exp_q,index,csa,1982-01-01,-11.4022379238314
ks_i42_fin_pos_exp_q,index,csa,1982-04-01,-12.278700174594
ks_i42_fin_pos_exp_q,index,csa,1982-07-01,-19.871149045319
ks_i42_fin_pos_exp_q,index,csa,1982-10-01,-15.4256307736068
ks_i42_fin_pos_exp_q,index,csa,1983-01-01,-13.763264708417701
ks_i42_fin_pos_exp_q,index,csa,1983-04-01,-12.1795270341209
ks_i42_fin_pos_exp_q,index,csa,1983-07-01,-12.1686077063997
ks_i42_fin_pos_exp_q,index,csa,1983-10-01,-10.2851900756935
ks_i42_fin_pos_exp_q,index,csa,1984-01-01,-6.61678561338306
ks_i42_fin_pos_exp_q,index,csa,1984-04-01,-6.75863035805252
ks_i42_fin_pos_exp_q,index,csa,1984-07-01,-3.33404625165594
ks_i42_fin_pos_exp_q,index,csa,1984-10-01,-6.42534619601394
ks_i42_fin_pos_exp_q,index,csa,1985-01-01,-4.38141351265572
ks_i42_fin_pos_exp_q,index,csa,1985-04-01,-7.25921799611237
ks_i42_fin_pos_exp_q,index,csa,1985-07-01,-5.06008710687795
ks_i42_fin_pos_exp_q,index,csa,1985-10-01,0.409587697648747
ks_i42_fin_pos_exp_q,index,csa,1986-01-01,8.12202553297159
ks_i42_fin_pos_exp_q,index,csa,1986-04-01,0.187593338052401
ks_i42_fin_pos_exp_q,index,csa,1986-07-01,-3.35289185683565
ks_i42_fin_pos_exp_q,index,csa,1986-10-01,1.79942052380501
ks_i42_fin_pos_exp_q,index,csa,1987-01-01,0.660120385580693
ks_i42_fin_pos_exp_q,index,csa,1987-04-01,-0.98792258298698
ks_i42_fin_pos_exp_q,index,csa,1987-07-01,1.96410855038136
ks_i42_fin_pos_exp_q,index,csa,1987-10-01,-0.255359642085553
ks_i42_fin_pos_exp_q,index,csa,1988-01-01,-0.0560003280636756
ks_i42_fin_pos_exp_q,index,csa,1988-04-01,0.0196573130266252
ks_i42_fin_pos_exp_q,index,csa,1988-07-01,3.21447639972999
ks_i42_fin_pos_exp_q,index,csa,1988-10-01,4.14000710325631
ks_i42_fin_pos_exp_q,index,csa,1989-01-01,6.57555508104396
ks_i42_fin_pos_exp_q,index,csa,1989-04-01,-0.585541071220286
ks_i42_fin_pos_exp_q,index,csa,1989-07-01,-7.2251588180149
ks_i42_fin_pos_exp_q,index,csa,1989-10-01,-4.5959842097755
ks_i42_fin_pos_exp_q,index,csa,1990-01-01,-10.8864655026666
ks_i42_fin_pos_exp_q,index,csa,1990-04-01,-12.9330759271821
ks_i42_fin_pos_exp_q,index,csa,1990-07-01,-8.18360868143457
ks_i42_fin_pos_exp_q,index,csa,1990-10-01,-28.6587206890327
ks_i42_fin_pos_exp_q,index,csa,1991-01-01,-31.2262725855281
ks_i42_fin_pos_exp_q,index,csa,1991-04-01,-20.0774342105612
ks_i42_fin_pos_exp_q,index,csa,1991-07-01,-22.6313169841099
ks_i42_fin_pos_exp_q,index,csa,1991-10-01,-29.3973318204106
ks_i42_fin_pos_exp_q,index,csa,1992-01-01,-33.145383601313704
ks_i42_fin_pos_exp_q,index,csa,1992-04-01,-27.4020496293276
ks_i42_fin_pos_exp_q,index,csa,1992-07-01,-31.7071021751459
ks_i42_fin_pos_exp_q,index,csa,1992-10-01,-29.8331087271625
ks_i42_fin_pos_exp_q,index,csa,1993-01-01,-32.925502274299
ks_i42_fin_pos_exp_q,index,csa,1993-04-01,-22.257719114391598
ks_i42_fin_pos_exp_q,index,csa,1993-07-01,-23.1293256883872
ks_i42_fin_pos_exp_q,index,csa,1993-10-01,-18.5717637073921
ks_i42_fin_pos_exp_q,index,csa,1994-01-01,-19.6505891775221
