Brand,Model,Preis,Jahr,Kilometer,PS,Getriebe
BMW,X1 xDrive 20d M Sport Steptronic,35500.00,10.2021,21300,190,Automatikgetriebe
BMW,540i xDrive 48V Touring M Sport Pro Steptronic,77900.00,11.2022,33000,333,Automatikgetriebe
BMW,M235i xDrive Steptronic,30900.00,06.2015,110580,326,Automatikgetriebe
BMW,320d Touring Sport Line Steptronic,5800.00,11.2012,204000,184,Automatikgetriebe
BMW,M4 Cabrio Competition M xDrive,129099.00,Neues Fahrzeug,100,530,Automatikgetriebe
BMW,iX1 xDrive 30 M Sport Pro,74400.00,Neues Fahrzeug,10,306,Automatikgetriebe
BMW,520d xDrive 48V M Sport Pro Steptronic,99500.00,Neues Fahrzeug,100,197,Automatikgetriebe
BMW,520d xDrive 48V Touring M Sport Pro Steptronic,98500.00,Neues Fahrzeug,98,197,Automatikgetriebe
BMW,520d xDrive 48V Touring M Sport Pro Steptronic,96200.00,Neues Fahrzeug,100,197,Automatikgetriebe
BMW,540d xDrive 48V Touring M Sport Pro Steptronic,107900.00,Neues Fahrzeug,100,303,Automatikgetriebe
BMW,X2 xDrive 20d 48V M Sport Pro,71200.00,Neues Fahrzeug,100,150,Automatikgetriebe
BMW,i4 M50 M Sport Pro,90500.00,Neues Fahrzeug,100,544,Automatikgetriebe
BMW,iX1 xDrive 30 M Sport Pro,74400.00,Neues Fahrzeug,100,306,Automatikgetriebe
BMW,X3 xDrive 30e M Sport (CH Auto) + AHK 2.0T,38990.00,09.2021,53000,292,Automatikgetriebe
BMW,435i Cabriolet xDrive M Sport Steptronic,32500.00,01.2016,87000,306,Automatikgetriebe
BMW,118i Luxury Line,19990.00,11.2019,44500,140,Schaltgetriebe
BMW,318i Touring,6895.00,03.2012,135735,143,Schaltgetriebe
BMW,220i Active Tourer Steptronic,10900.00,09.2015,135000,192,Automatikgetriebe
BMW,120d xDrive M Sport,10500.00,09.2014,155000,184,Schaltgetriebe
BMW,x Drive30 M,57800.00,03.2023,24000,268,Automatikgetriebe
BMW,Z4 3.0si Coupé,20900.00,04.2008,99998,265,Schaltgetriebe
BMW,1er M Roding R1,260000.00,11.2014,19000,438,-
BMW,525d Touring Steptronic,10900.00,07.2012,180600,218,Automatikgetriebe
BMW,X1 xDrive 18d xLine,10400.00,04.2015,118000,143,Schaltgetriebe
BMW,X3 xDrive 48V 20d M Sport,74700.00,Neues Fahrzeug,100,197,Automatikgetriebe
BMW,216d Gran Tourer Steptronic,16900.00,11.2016,135900,116,Automatikgetriebe
BMW,M550i xDrive Steptronic,32900.00,12.2017,168000,462,Automatikgetriebe
BMW,M4 Coupé CompetitionM xDr,102000.00,12.2024,8000,510,Automatikgetriebe
BMW,X2 xDr 20d 48V M Sp. Pro,55900.00,08.2024,14600,150,Automatikgetriebe
BMW,X3 xDrive 48V 20d M Sport,59900.00,09.2024,17400,190,Automatikgetriebe
BMW,220i Active Tourer M Sport DKG,60000.00,Neues Fahrzeug,10,156,Automatikgetriebe
BMW,M240i xDrive M Sport Pro Steptronic,79900.00,Neues Fahrzeug,10,374,Automatikgetriebe
BMW,M240i xDrive M Sport Pro Steptronic,75900.00,Neues Fahrzeug,10,374,Automatikgetriebe
BMW,iX1 xDrive 30 M Sport,59900.00,Neues Fahrzeug,10,306,Automatikgetriebe
BMW,M4 CSL,209000.00,01.2023,2000,551,Automatikgetriebe
BMW,"320i, Liebhaberauto im Alpina Style",34500.00,04.1984,59999,125,Schaltgetriebe
BMW,X1 xDrive 20i M Sport Steptronic,37950.00,12.2020,57000,192,Automatikgetriebe
BMW,320 Gran Turismo 320i xDrive,,05.2019,70000,184,Automatikgetriebe
BMW,X5 xDrive 48V 30d Steptronic,56499.00,06.2022,62800,285,Automatikgetriebe
BMW,330i xDrive Touring Edition M Sport Steptronic,25900.00,07.2017,85000,252,Automatikgetriebe
BMW,BMW 635 CSI,27500.00,12.1982,114464,218,Schaltgetriebe
BMW,M2 Drivelogic,37700.00,10.2017,77000,370,Automatikgetriebe
BMW,320i Cabrio 6 Zylinder,18500.00,04.1989,126000,129,Schaltgetriebe
BMW,M2 Competition Drivelogic,,07.2019,61000,410,Automatikgetriebe
BMW,X3 xDrive 30e M Sport,78900.00,Neues Fahrzeug,10,299,Automatikgetriebe
BMW,X3 xDrive M50 48V M Sport Pro,103900.00,Neues Fahrzeug,10,398,Automatikgetriebe
BMW,X3 xDrive M50 48V M Sport Pro,102900.00,Neues Fahrzeug,10,398,Automatikgetriebe
BMW,330i Touring xDrive SAG M Sport,40990.00,10.2024,7100,245,Automatikgetriebe
BMW,X5 50e xDrive SAG,102900.00,09.2024,9900,489,Automatikgetriebe
BMW,M2 Drivelogic,35990.00,09.2016,93000,370,Automatikgetriebe
BMW,X5 35i xDrive SAG,34900.00,02.2017,95823,306,Automatikgetriebe
BMW,X7 40d xDrive ///M Sport,134900.00,Neues Fahrzeug,8,351,Automatikgetriebe
BMW,X2 xDrive M35i,72700.00,05.2025,5000,300,Automatikgetriebe
BMW,428i Coupé xDrive Steptronic,17900.00,09.2014,158000,245,Automatikgetriebe
BMW,X5 xDrive M50d Steptronic,24500.00,06.2015,187000,381,Automatikgetriebe
BMW,X5M,99950.00,08.2020,48500,625,Automatikgetriebe
BMW,X5M Competition Steptronic Competition,93900.00,01.2022,68000,626,Automatikgetriebe
BMW,325,10750.00,07.1989,374000,170,Schaltgetriebe
BMW,520d Touring xDrive Steptronic,19900.00,07.2015,98500,190,Automatikgetriebe
BMW,640i Cabrio xDrive,33999.00,02.2017,86000,320,Automatikgetriebe
BMW,X3 M40d Individual Steptronic,32990.00,06.2019,139000,326,Automatikgetriebe
BMW,430d Coupé Luxury Line Steptronic,25900.00,01.2014,89000,258,Automatikgetriebe
BMW,M5 xDrive Competition Drivelogic,74999.00,09.2020,95000,626,Automatikgetriebe
BMW,Z1 Roadster (Verdeck NEU),33900.00,07.1992,194000,170,Schaltgetriebe
BMW,X7 M50d,57900.00,08.2020,141000,400,Automatikgetriebe
BMW,X6 M60i,173300.00,Neues Fahrzeug,10,530,Automatikgetriebe
BMW,X6 40d xDrive,67900.00,11.2022,62000,351,Automatikgetriebe
BMW,X5M X5 M Competition,69900.00,12.2020,95000,625,Automatikgetriebe
BMW,X5 50e xDrive SAG,85900.00,05.2024,22000,489,Automatikgetriebe
BMW,X5 50e xDrive SAG,82900.00,08.2023,37000,489,Automatikgetriebe
BMW,X5 50e xDrive SAG,123100.00,Neues Fahrzeug,10,489,Automatikgetriebe
BMW,X5 M60i xDrive,162900.00,Neues Fahrzeug,10,530,Automatikgetriebe
BMW,M850i xDrive Steptronic,51950.00,11.2018,66900,530,Automatikgetriebe
BMW,X5 M60i xDrive,155900.00,Neues Fahrzeug,10,530,Automatikgetriebe
BMW,3.0 CSI,129000.00,04.1974,100,200,Schaltgetriebe
BMW,630d GT xDrive 48V Luxury Line Steptronic,34850.00,01.2021,141000,286,Automatikgetriebe
BMW,Z1,59900.00,02.1991,41500,170,Schaltgetriebe
BMW,320i Cabrio,35000.00,04.1989,219000,129,Schaltgetriebe
BMW,X1 xDrive 25e M Sport Steptronic,,05.2021,50272,220,Automatikgetriebe
BMW,X3 xDrive 35d Steptronic,,09.2012,237000,313,Automatikgetriebe
BMW,X5 xDrive M50d Steptronic,24900.00,05.2015,185300,381,Automatikgetriebe
BMW,530i Touring Sport Line Steptronic,27900.00,07.2017,119350,252,Automatikgetriebe
BMW,X6 xDrive 40d Steptronic,27900.00,12.2013,53000,306,Automatikgetriebe
BMW,540i xDrive Touring Steptronic,43200.00,05.2019,83000,340,Automatikgetriebe
BMW,X5 40d xDrive SAG,133600.00,Neues Fahrzeug,10,352,Automatikgetriebe
BMW,X5 30d xDrive SAG,107900.00,04.2025,4000,298,Automatikgetriebe
BMW,X4 M40d,47900.00,10.2020,59000,351,Automatikgetriebe
BMW,X3 M40i,47900.00,07.2020,42000,354,Automatikgetriebe
BMW,X3 M Competition,54900.00,01.2020,77000,510,Automatikgetriebe
BMW,X3 30e xDrive SAG,39900.00,12.2020,48000,292,Automatikgetriebe
BMW,X3 30e xDrive SAG,39900.00,12.2020,37000,292,Automatikgetriebe
BMW,X3 30e xDrive SAG,57900.00,06.2024,11000,292,Automatikgetriebe
BMW,iX xDrive60 M Sport Pro,124600.00,05.2025,5000,544,Automatikgetriebe
BMW,X2 M35i,79900.00,Neues Fahrzeug,10,300,Automatikgetriebe
BMW,440,27500.00,05.2016,138000,360,Automatikgetriebe
BMW,M440i xDrive 48V Gran Coupé M Sport PRO Steptronic,70000.00,05.2023,25000,374,Automatikgetriebe
BMW,218 d Activ Tourer,34300.00,08.2023,17400,150,Automatikgetriebe
BMW,X3 xDrive M Competition Steptronic,61900.00,01.2020,55000,510,Automatikgetriebe
BMW,M3 Cabriolet,38000.00,04.2003,95100,343,Automatikgetriebe
BMW,435i Gran Coupé xDrive Steptronic,24900.00,07.2015,104000,306,Automatikgetriebe
BMW,Z4 M40i Steptronic,50500.00,10.2022,9700,340,Automatikgetriebe
BMW,220d xDrive Active Tourer Steptronic Sport Line,25000.00,07.2021,68000,190,Automatikgetriebe
BMW,530d Touring Luxury Line Steptronic,13900.00,08.2013,268000,258,Automatikgetriebe
BMW,Z4 sDrive28i Steptronic,,10.2015,42500,245,Automatikgetriebe
BMW,X2 25e xDrive,,12.2020,75000,220,Automatikgetriebe
BMW,M850i xDrive Cabriolet,52900.00,11.2019,90000,530,Automatikgetriebe
BMW,M8 Competition xDrive Gran Coupé,169900.00,04.2024,7000,625,Automatikgetriebe
BMW,M8 Competition xDrive Gran Coupé,119900.00,06.2023,19900,625,Automatikgetriebe
BMW,M5 xDrive,160800.00,Neues Fahrzeug,10,727,Automatikgetriebe
BMW,M440i xDrive Gran Coupé,92700.00,Neues Fahrzeug,10,385,Automatikgetriebe
BMW,X3 30e xDrive SAG,38500.00,03.2021,72000,292,Automatikgetriebe
BMW,M4 CS xDrive Coupé,155500.00,Neues Fahrzeug,10,551,Automatikgetriebe
BMW,428i Coupé xDrive M Sport Steptronic,19900.00,12.2015,143000,245,Automatikgetriebe
BMW,M4 Competition xDrive Coupé,125700.00,Neues Fahrzeug,10,510,Automatikgetriebe
BMW,iX3 Impressive,,12.2022,69000,286,Automatikgetriebe
BMW,328i xDrive Touring Luxury Line Individual Steptronic,19990.00,05.2015,125000,245,Automatikgetriebe
BMW,xDrive 48V 30d Steptronic M Sport,77874.00,04.2023,26300,300,Automatikgetriebe
BMW,X3 xDrive 30e M Sport,63000.00,10.2022,36000,292,Automatikgetriebe
BMW,M135i xDrive hatch,37900.00,12.2021,58500,306,Automatikgetriebe
BMW,X3 xDrive 30e Pure M Sport,43900.00,09.2021,48000,292,Automatikgetriebe
BMW,740Ld xDrive Steptronic,44900.00,05.2016,101000,320,Automatikgetriebe
BMW,440i Cabriolet xDrive M Sport Steptronic,23444.00,06.2016,209000,326,Automatikgetriebe
BMW,330i xDrive Touring Steptronic,11500.00,03.2009,187800,272,Automatikgetriebe
BMW,Z4 sDrive35is DKG,29500.00,04.2014,70000,340,Automatikgetriebe
BMW,223 Active Tourer 223i xDrive Active Tourer,64900.00,Neues Fahrzeug,10,218,Automatikgetriebe
BMW,M440i xDrive Cabrio,94300.00,Neues Fahrzeug,20,385,Automatikgetriebe
BMW,X1 xDrive 25d M Sport,34900.00,08.2020,25900,231,Automatikgetriebe
BMW,XM xDrive PHEV Steptronic,128900.00,12.2023,34500,489,Automatikgetriebe
BMW,X1 xDrive 25e xLine,29900.00,05.2022,46000,125,Automatikgetriebe
BMW,M3 Competition M xDrive,109900.00,12.2024,5400,530,Automatikgetriebe
BMW,X5 xDrive45e M Sport,55900.00,05.2021,54700,286,Automatikgetriebe
BMW,M240i xDrive M Sport Pro Steptronic,76900.00,Neues Fahrzeug,10,374,Automatikgetriebe
BMW,135i Cabrio Steptronic,13900.00,06.2008,145922,306,Automatikgetriebe
BMW,X6 30d xDrive M Sport,61900.00,07.2021,51300,296,Automatikgetriebe
BMW,325iX,14900.00,02.1988,194000,170,Schaltgetriebe
BMW,540i xDrive Luxury Line Steptronic,28900.00,06.2017,118000,340,Automatikgetriebe
BMW,X3 M40i M Sport Edition Individual,56300.00,12.2021,54000,361,Automatikgetriebe
BMW,650i Gran Coupé xDrive,27900.00,08.2015,119500,450,Automatikgetriebe
BMW,320i E93 Cabrio,13500.00,06.2011,85000,170,Schaltgetriebe
BMW,650i,25800.00,03.2007,125000,367,Automatikgetriebe
BMW,M340i xDrive Steptronic,50400.00,08.2019,68000,374,Automatikgetriebe
BMW,X5 xDrive M50d Steptronic,38900.00,05.2019,157000,400,Automatikgetriebe
BMW,M340d xDrive 48V Steptronic Sport,39999.00,10.2020,110000,340,Automatikgetriebe
BMW,X3 xDrive 30e M Sport Edition,56900.00,03.2022,30499,292,Automatikgetriebe
BMW,X1 18d xDrive,12900.00,04.2019,210800,150,Automatikgetriebe
BMW,520d xDrive 48V Touring M Sport Steptronic,55900.00,06.2024,32600,197,Automatikgetriebe
BMW,X3 xDrive 48V 20d M Sport,49900.00,09.2023,27900,190,Automatikgetriebe
BMW,X1 xDrive 23i 48V M Sport,46900.00,03.2023,43200,204,Automatikgetriebe
BMW,540d xDrive 48V M Sport Pro Steptronic,119400.00,Neues Fahrzeug,10,303,Automatikgetriebe
BMW,320d xDrive 48V Touring Steptronic M Sport,42900.00,03.2023,37700,190,Automatikgetriebe
BMW,X5 xDrive 48V 40i M Sport Pro Steptronic,79900.00,08.2023,25900,381,Automatikgetriebe
BMW,218i Active Tourer DKG,26900.00,02.2023,51400,136,Automatikgetriebe
BMW,218d xDrive Gran Tourer Steptronic,14900.00,12.2019,139600,150,Automatikgetriebe
BMW,X5 40d xDrive SAG,61900.00,10.2021,60100,351,Automatikgetriebe
BMW,X7 xDrive 30d Steptronic,67990.00,12.2020,47000,265,Automatikgetriebe
BMW,X1 xDrive 28i Steptronic,18990.00,01.2012,61000,245,Automatikgetriebe
BMW,330d xDrive Touring Steptronic,,01.2012,148500,245,Automatikgetriebe
BMW,M4 Cabrio Competition M xDrive,69900.00,03.2022,68000,510,Automatikgetriebe
BMW,M140i,29990.00,10.2017,127000,340,Schaltgetriebe
BMW,2002 touring tii,,01.1972,145000,130,-
BMW,328i A Cabrio Sport,16900.00,11.1997,219000,193,Automatikgetriebe
BMW,M2 Competition *Swiss Performance Pro Edition* + * lightweight* Ansaugung,51500.00,10.2019,55000,410,Automatikgetriebe
BMW,"340I xDrive Touring, M Sport Shadow, frisch ab MFK",32500.00,05.2019,88000,326,Automatikgetriebe
BMW,730d,15900.00,06.2009,122000,245,Automatikgetriebe
BMW,X2 M35i,59900.00,09.2024,9900,300,Automatikgetriebe
BMW,X2 M35i,56900.00,09.2024,17900,300,Automatikgetriebe
BMW,223 Active Tourer 223i xDrive SDKG Active Tourer,49900.00,09.2024,9900,218,Automatikgetriebe
BMW,223 Active Tourer 223i xDrive SDKG Active Tourer,47900.00,09.2024,19900,218,Automatikgetriebe
BMW,223 Active Tourer 223d xDrive SDKG Active Tourer,49800.00,09.2024,14900,211,Automatikgetriebe
BMW,223 Active Tourer 223i xDrive SDKG Active Tourer,50900.00,10.2024,6900,218,Automatikgetriebe
BMW,223 Active Tourer 223i xDrive SDKG Active Tourer,49900.00,10.2024,5900,218,Automatikgetriebe
BMW,320d xDrive SAG Touring,59900.00,10.2024,19900,201,Automatikgetriebe
BMW,430d xDrive SAG Gran Coupé,69900.00,09.2024,9900,296,Automatikgetriebe
BMW,i5 M60 xDrive,78700.00,12.2023,19900,601,Automatikgetriebe
BMW,530d xDrive Touring Luxury Line Steptronic,36000.00,11.2018,71000,265,Automatikgetriebe
BMW,BMW 330Ci Cabrio,11900.00,04.2004,173000,231,Automatikgetriebe
BMW,X5 xDrive45e Steptronic,39800.00,12.2019,117924,394,Automatikgetriebe
BMW,328i,16900.00,08.1995,155000,193,Schaltgetriebe
BMW,528i,25000.00,10.1984,208000,,Schaltgetriebe
BMW,M3 Cabrio (E30),159000.00,05.1990,102700,211,Schaltgetriebe
BMW,330i Cabriolet,19900.00,08.2011,140000,272,Schaltgetriebe
BMW,X6 M50d Steptronic,21700.00,09.2013,176500,381,Automatikgetriebe
BMW,218i Active Tourer,,06.2016,122500,136,Schaltgetriebe
BMW,635 CSi,39900.00,12.1985,48900,185,Automatikgetriebe
BMW,X2 20d xDrive paddles,54900.00,09.2024,26900,163,Automatikgetriebe
BMW,X4 xDrive 20d M Sport,39800.00,09.2020,84500,190,Automatikgetriebe
BMW,X4 M40d,47600.00,03.2022,82000,351,Automatikgetriebe
BMW,430i xDrive SAG Cabrio,55900.00,06.2024,20200,245,Automatikgetriebe
BMW,530d xDrive SAG Touring,53900.00,12.2023,21400,296,Automatikgetriebe
BMW,X3 xDrive 30d Steptronic,10900.00,12.2011,241590,258,Automatikgetriebe
BMW,120d xDrive SAG,33900.00,05.2024,29900,190,Automatikgetriebe
BMW,X5 40d xDrive SAG,59800.00,09.2020,51500,351,Automatikgetriebe
BMW,X1 25e xDrive,31900.00,08.2020,36400,220,Automatikgetriebe
BMW,X5M Edition Black Fire Steptronic,48900.00,01.2018,126000,575,Automatikgetriebe
BMW,125i Cabrio *Frisch ab MFK,12900.00,05.2009,100000,218,Schaltgetriebe
BMW,325i A,18900.00,04.1987,193500,170,Automatikgetriebe
BMW,M340d xDrive 48V Steptronic M Sport Pro,65990.00,10.2023,25800,340,Automatikgetriebe
BMW,M5,34900.00,01.2006,154000,503,Automatikgetriebe
BMW,520d xDrive Touring Essential Edition Steptronic,25500.00,05.2019,97000,190,Automatikgetriebe
BMW,X7 xDrive 48V 40i Steptronic,77800.00,06.2021,52500,333,Automatikgetriebe
BMW,120i M Sport Steptronic,27300.00,07.2022,40900,178,Automatikgetriebe
BMW,330xd Coupé,13500.00,07.2007,159950,231,Automatikgetriebe
BMW,330d Cabriolet Steptronic,16499.00,01.2010,113660,245,Automatikgetriebe
BMW,320i Cabrio,17000.00,03.1990,197000,129,Schaltgetriebe
BMW,223 Active Tourer 223i SDKG Active Tourer,38900.00,11.2022,36000,218,Automatikgetriebe
BMW,X2 sDrive 18i DSK,21900.00,12.2020,113000,136,Automatikgetriebe
BMW,XM Plug-in Hybrid,,06.2023,37000,653,Automatikgetriebe
BMW,i4 M50 M Sport Pro,92700.00,05.2025,5000,544,Automatikgetriebe
BMW,M550i xDrive Steptronic,59999.00,12.2020,46000,530,Automatikgetriebe
BMW,M4 Competition xDrive Cabrio,135900.00,Neues Fahrzeug,10,530,Automatikgetriebe
BMW,M340d xDrive,95100.00,Neues Fahrzeug,10,340,Automatikgetriebe
BMW,M135i xDrive,69400.00,Neues Fahrzeug,10,300,Automatikgetriebe
BMW,330e xDrive Touring Steptronic M Sport,42900.00,11.2022,30900,292,Automatikgetriebe
BMW,M4 Coupé DKG,61800.00,03.2016,50100,431,Automatikgetriebe
BMW,520d xDrive Touring Sport Line Steptronic,,03.2018,162500,190,Automatikgetriebe
BMW,330i M-Sportpaket,9700.00,05.2002,178000,231,Automatikgetriebe
BMW,220d Active Tourer Steptronic,18500.00,07.2017,84000,190,Automatikgetriebe
BMW,X5 xDrive M50d Steptronic,27899.00,08.2014,153900,381,Automatikgetriebe
BMW,316i Compact Exclusiv,7700.00,03.1999,58900,102,Schaltgetriebe
BMW,440i Cabriolet xDrive Power & Sound Ed. Steptronic,44400.00,10.2018,99200,360,Automatikgetriebe
BMW,330Ci Coupé,18990.00,06.2002,63625,231,Schaltgetriebe
BMW,X5 xDrive 30d Steptronic,51000.00,08.2019,85000,265,Automatikgetriebe
BMW,X5 xDrive 30d Steptronic,35000.00,12.2016,108000,258,Automatikgetriebe
BMW,M550d Touring xDrive Steptronic,18999.00,07.2014,210311,381,Automatikgetriebe
BMW,218d xDrive Gran Tourer Steptronic,15900.00,06.2021,134200,150,Automatikgetriebe
BMW,iX3 Impressive,49900.00,09.2024,3000,286,Automatikgetriebe
BMW,X5 xDrive 48V 30d M Sport Pro Steptronic,99900.00,2024,16500,286,Automatikgetriebe
BMW,430d Coupé xDrive Steptronic,19900.00,01.2016,155000,258,Automatikgetriebe
BMW,i3 S E-Motor 120Ah,17989.00,08.2022,77000,184,Automatikgetriebe
BMW,X6 xDrive 40d Pure M Sport Steptronic,41900.00,01.2019,93950,313,Automatikgetriebe
BMW,X5 xDrive45e M Sport Steptronic,59990.00,11.2021,46000,394,Automatikgetriebe
BMW,M8 xDrive Steptronic M Competition,82900.00,11.2021,68000,626,Automatikgetriebe
BMW,330d xDrive,39800.00,09.2020,62500,265,Automatikgetriebe
BMW,330e x DriveTouring M Sport Steptronic,34800.00,12.2020,57200,292,Automatikgetriebe
BMW,535i xDrive GT Steptronic,17999.00,08.2011,120000,306,Automatikgetriebe
BMW,320/6,19500.00,03.1979,87000,,Automatikgetriebe
BMW,X5 xDrive M50d Steptronic,25900.00,08.2012,152000,381,Automatikgetriebe
BMW,X5 xDrive 40e iPerformance Steptronic,,11.2016,139000,313,Automatikgetriebe
BMW,M3 Cabriolet,54999.00,05.2002,99000,343,Schaltgetriebe
BMW,X5 xDrive45e M Sport Steptronic,54850.00,06.2021,47250,394,Automatikgetriebe
BMW,i8 Coupé,75000.00,09.2017,57100,361,Automatikgetriebe
BMW,440i GC xDrive M Limited Edition,31900.00,12.2017,117000,326,Automatikgetriebe
BMW,330i xDrive Touring Edition M Sport Steptronic,22400.00,12.2019,150000,252,Automatikgetriebe
BMW,530d xDrive Sport Line Steptronic,31000.00,04.2019,144000,265,Automatikgetriebe
BMW,525d Steptronic,14900.00,08.2010,162500,204,Automatikgetriebe
BMW,M240i xDrive Steptronic,45800.00,02.2022,53200,374,Automatikgetriebe
BMW,X7 40d xDrive SAG,56800.00,12.2020,116500,351,Automatikgetriebe
BMW,X5 xDrive 48V 40i M Sport Steptronic,45800.00,03.2022,120700,333,Automatikgetriebe
BMW,X3 xDrive 30i M Sport Steptronic,44900.00,02.2021,24600,252,Automatikgetriebe
BMW,M2 Steptronic,85900.00,Neues Fahrzeug,10,480,Automatikgetriebe
BMW,X7 M50i,79800.00,06.2022,53400,530,Automatikgetriebe
BMW,M235i G C xDrive Swiss Perf.,47900.00,06.2023,17000,306,Automatikgetriebe
BMW,520d 48V M Sport Steptronic Limited Blue Performance 5Jahre Garantie,63990.00,04.2024,25456,197,Automatikgetriebe
BMW,X3 xDrive 30e M Sport,53800.00,05.2024,28700,184,Automatikgetriebe
BMW,X2 xDrive 25e M Sport X Steptronic,32900.00,09.2020,35900,220,Automatikgetriebe
BMW,X5 xDrive 40d Steptronic,33800.00,01.2015,98750,313,Automatikgetriebe
BMW,116d M Sport,14500.00,08.2016,131000,116,Schaltgetriebe
BMW,750i xDrive Steptronic,31900.00,06.2017,185000,450,Automatikgetriebe
BMW,630d GT xDrive Sport Line Steptronic,32900.00,05.2018,118000,265,Automatikgetriebe
BMW,330,9990.00,07.2001,177259,231,Automatikgetriebe
BMW,M3 Coupé,75800.00,09.2023,4800,343,Automatikgetriebe
BMW,M235i xDrive Steptronic,23650.00,06.2016,133000,326,Automatikgetriebe
BMW,"X4 M40i Mild-Hybrid (Gratis Service bis 100.000km, Bar oder Leasing 588CHF 0.9% CH-Fahrzeug",58000.00,11.2021,51000,360,Automatikgetriebe
BMW,X1 sDrive 18d Steptronic,12850.00,12.2014,198983,143,Automatikgetriebe
BMW,X4 M40i 48V,71800.00,11.2023,8800,360,Automatikgetriebe
BMW,X5 xDrive 48V 30d M Sport,59900.00,03.2021,45500,285,Automatikgetriebe
BMW,X5 xDrive 45e M Sport,56900.00,04.2021,72500,286,Automatikgetriebe
BMW,520d xDr 48VTouring Pure M Sport,49900.00,08.2024,19000,190,Automatikgetriebe
BMW,X1 xDrive 20d M Sport Steptronic,32900.00,07.2021,53500,190,Automatikgetriebe
BMW,X1 xDrive 20d 48V M Sport,54500.00,04.2024,22300,149,Automatikgetriebe
BMW,i3 (120Ah),22900.00,04.2021,63000,170,Automatikgetriebe
BMW,520d xDrive 48V Touring M Sport Steptronic,63500.00,07.2024,20500,197,Automatikgetriebe
BMW,M135i xDrive,37900.00,01.2022,61000,306,Automatikgetriebe
BMW,X4 30d xDrive SAG,41900.00,09.2020,89956,265,Automatikgetriebe
BMW,125i Cabrio,9000.00,05.2010,180000,218,Schaltgetriebe
BMW,M3 CSL Coupé,178900.00,02.2004,60100,360,Automatikgetriebe
BMW,M5,,12.1991,117000,315,Schaltgetriebe
BMW,X3 xDrive 20d Individual M Sport Steptronic,,12.2019,50000,190,Automatikgetriebe
BMW,X3 xDrive 35i Steptronic,20500.00,08.2014,116000,306,Automatikgetriebe
BMW,225xe iPerformance Active Tourer Steptronic Luxury Line,18500.00,08.2019,86000,224,Automatikgetriebe
BMW,120d Automatik Getriebe,7900.00,12.2004,179900,163,Automatikgetriebe
BMW,840i xDrive M Sport Pro Steptronic,,01.2024,10000,333,Automatikgetriebe
BMW,330i xDrive Steptronic M Sport Pro Full Option,52500.00,01.2023,39000,245,Automatikgetriebe
BMW,740d xDrive M Sport Steptronic BMW Individual *CH-Fahrzeug*Bowers&Wilkins*,75900.00,12.2020,48838,340,Automatikgetriebe
